"","date","fuelType","nuts2","priceMean","n"
"4835","2021-09-03","DIE","B",1.19363492063492,126
"4836","2021-09-03","SUP","B",1.27817204301075,93
"4837","2021-09-03","DIE","O",1.20999270072993,411
"4838","2021-09-03","SUP","O",1.28837669376694,369
"4839","2021-09-03","DIE","Sa",1.22187943262411,141
"4840","2021-09-03","SUP","Sa",1.30390625,128
"4841","2021-09-03","DIE","T",1.27879262672811,217
"4842","2021-09-03","SUP","T",1.33537037037037,216
"4843","2021-09-03","DIE","V",1.239325,80
"4844","2021-09-03","SUP","V",1.30432467532468,77
"4845","2021-09-03","DIE","St",1.19205729166667,384
"4846","2021-09-03","SUP","St",1.27556342182891,339
"4847","2021-09-03","DIE","K",1.20799342105263,152
"4848","2021-09-03","SUP","K",1.28995804195804,143
"4849","2021-09-03","DIE",NA,1.21383771532185,2206
"4850","2021-09-03","SUP",NA,1.29325705489995,1949
"4851","2021-09-04","DIE","W",1.21691216216216,148
"4852","2021-09-04","SUP","W",1.29939597315436,149
"4853","2021-09-04","DIE","N",1.21750905797102,552
"4854","2021-09-04","SUP","N",1.29757692307692,442
"4855","2021-09-04","DIE","B",1.201,129
"4856","2021-09-04","SUP","B",1.28534782608696,92
"4857","2021-09-04","DIE","O",1.21859523809524,420
"4858","2021-09-04","SUP","O",1.29790789473684,380
"4859","2021-09-04","DIE","Sa",1.231,140
"4860","2021-09-04","SUP","Sa",1.32,136
"4861","2021-09-04","DIE","T",1.28231797235023,217
"4862","2021-09-04","SUP","T",1.34465384615385,208
"4863","2021-09-04","DIE","V",1.2385125,80
"4864","2021-09-04","SUP","V",1.31926582278481,79
"4865","2021-09-04","DIE","St",1.19694414893617,376
"4866","2021-09-04","SUP","St",1.27796987951807,332
"4867","2021-09-04","DIE","K",1.22288732394366,142
"4868","2021-09-04","SUP","K",1.29496323529412,136
"4869","2021-09-04","DIE",NA,1.22154809437387,2204
"4870","2021-09-04","SUP",NA,1.30113971340839,1954
"4871","2021-09-05","DIE","W",1.21259090909091,154
"4872","2021-09-05","SUP","W",1.29043835616438,146
"4873","2021-09-05","DIE","N",1.21363129496403,556
"4874","2021-09-05","SUP","N",1.28932325581395,430
"4875","2021-09-05","DIE","B",1.196928,125
"4876","2021-09-05","SUP","B",1.27814893617021,94
"4877","2021-09-05","DIE","O",1.21394019138756,418
"4878","2021-09-05","SUP","O",1.29139522546419,377
"4879","2021-09-05","DIE","Sa",1.22147445255474,137
"4880","2021-09-05","SUP","Sa",1.30460317460318,126
"4881","2021-09-05","DIE","T",1.27747272727273,220
"4882","2021-09-05","SUP","T",1.33765258215962,213
"4883","2021-09-05","DIE","V",1.22482716049383,81
"4884","2021-09-05","SUP","V",1.30966233766234,77
"4885","2021-09-05","DIE","St",1.19415873015873,378
"4886","2021-09-05","SUP","St",1.27273988439306,346
"4887","2021-09-05","DIE","K",1.21129370629371,143
"4888","2021-09-05","SUP","K",1.28484558823529,136
"4889","2021-09-05","DIE",NA,1.21643987341772,2212
"4890","2021-09-05","SUP",NA,1.29309305912596,1945
"4891","2021-09-06","DIE","W",1.20464331210191,157
"4892","2021-09-06","SUP","W",1.28153378378378,148
"4893","2021-09-06","DIE","N",1.20846631205674,564
"4894","2021-09-06","SUP","N",1.28317050691244,434
"4895","2021-09-06","DIE","B",1.1948064516129,124
"4896","2021-09-06","SUP","B",1.27577083333333,96
"4897","2021-09-06","DIE","O",1.20699043062201,418
"4898","2021-09-06","SUP","O",1.28308571428572,385
"4899","2021-09-06","DIE","Sa",1.21211678832117,137
"4900","2021-09-06","SUP","Sa",1.288703125,128
"4901","2021-09-06","DIE","T",1.27521145374449,227
"4902","2021-09-06","SUP","T",1.33146478873239,213
"4903","2021-09-06","DIE","V",1.21089873417722,79
"4904","2021-09-06","SUP","V",1.28648571428571,70
"4905","2021-09-06","DIE","St",1.19223280423281,378
"4906","2021-09-06","SUP","St",1.26866567164179,335
"4907","2021-09-06","DIE","K",1.20061805555556,144
"4908","2021-09-06","SUP","K",1.27764335664336,143
"4909","2021-09-06","DIE",NA,1.21100942549372,2228
"4910","2021-09-06","SUP",NA,1.28552305327869,1952
"4911","2021-09-07","DIE","W",1.21029370629371,143
"4912","2021-09-07","SUP","W",1.29495172413793,145
"4913","2021-09-07","DIE","N",1.21358947368421,570
"4914","2021-09-07","SUP","N",1.29148230088496,452
"4915","2021-09-07","DIE","B",1.19654838709677,124
"4916","2021-09-07","SUP","B",1.28011956521739,92
"4917","2021-09-07","DIE","O",1.21094471153846,416
"4918","2021-09-07","SUP","O",1.28742368421053,380
"4919","2021-09-07","DIE","Sa",1.22026712328767,146
"4920","2021-09-07","SUP","Sa",1.30167441860465,129
"4921","2021-09-07","DIE","T",1.28112,225
"4922","2021-09-07","SUP","T",1.336,208
"4923","2021-09-07","DIE","V",1.22286904761905,84
"4924","2021-09-07","SUP","V",1.29824675324675,77
"4925","2021-09-07","DIE","St",1.19551724137931,377
"4926","2021-09-07","SUP","St",1.27812835820895,335
"4927","2021-09-07","DIE","K",1.21325547445255,137
"4928","2021-09-07","SUP","K",1.28886428571429,140
"4929","2021-09-07","DIE",NA,1.21647209720972,2222
"4930","2021-09-07","SUP",NA,1.29361235955056,1958
"4931","2021-09-09","DIE","W",1.22005405405405,148
"4932","2021-09-09","SUP","W",1.30385810810811,148
"4933","2021-09-09","DIE","N",1.21799821109124,559
"4934","2021-09-09","SUP","N",1.29819221967963,437
"4935","2021-09-09","DIE","B",1.20027777777778,126
"4936","2021-09-09","SUP","B",1.28817171717172,99
"4937","2021-09-09","DIE","O",1.2144927184466,412
"4938","2021-09-09","SUP","O",1.29634217506632,377
"4939","2021-09-09","DIE","Sa",1.22294776119403,134
"4940","2021-09-09","SUP","Sa",1.30538888888889,126
"4941","2021-09-09","DIE","T",1.27962037037037,216
"4942","2021-09-09","SUP","T",1.33507246376812,207
"4943","2021-09-09","DIE","V",1.22312643678161,87
"4944","2021-09-09","SUP","V",1.30875949367089,79
"4945","2021-09-09","DIE","St",1.19592391304348,368
"4946","2021-09-09","SUP","St",1.28018429003021,331
"4947","2021-09-09","DIE","K",1.21020422535211,142
"4948","2021-09-09","SUP","K",1.28929787234042,141
"4949","2021-09-09","DIE",NA,1.21882709854015,2192
"4950","2021-09-09","SUP",NA,1.29886580976864,1945
"4951","2021-09-10","DIE","W",1.22400653594771,153
"4952","2021-09-10","SUP","W",1.30814864864865,148
"4953","2021-09-10","DIE","N",1.21977915194347,566
"4954","2021-09-10","SUP","N",1.29953950338601,443
"4955","2021-09-10","DIE","B",1.20024390243902,123
"4956","2021-09-10","SUP","B",1.2884375,96
"4957","2021-09-10","DIE","O",1.22011111111111,423
"4958","2021-09-10","SUP","O",1.29784210526316,380
"4959","2021-09-10","DIE","Sa",1.23231972789116,147
"4960","2021-09-10","SUP","Sa",1.311344,125
"4961","2021-09-10","DIE","T",1.28308849557522,226
"4962","2021-09-10","SUP","T",1.33732178217822,202
"4963","2021-09-10","DIE","V",1.222575,80
"4964","2021-09-10","SUP","V",1.31652631578947,76
"4965","2021-09-10","DIE","St",1.19812432432432,370
"4966","2021-09-10","SUP","St",1.28525301204819,332
"4967","2021-09-10","DIE","K",1.21327516778524,149
"4968","2021-09-10","SUP","K",1.29477142857143,140
"4969","2021-09-10","DIE",NA,1.22236209208762,2237
"4970","2021-09-10","SUP",NA,1.30188311019567,1942
"4971","2021-09-11","DIE","W",1.23313333333333,150
"4972","2021-09-11","SUP","W",1.31404635761589,151
"4973","2021-09-11","DIE","N",1.22008108108108,555
"4974","2021-09-11","SUP","N",1.30210091743119,436
"4975","2021-09-11","DIE","B",1.20392,125
"4976","2021-09-11","SUP","B",1.29259,100
"4977","2021-09-11","DIE","O",1.22580575539568,417
"4978","2021-09-11","SUP","O",1.30336193029491,373
"4979","2021-09-11","DIE","Sa",1.24180689655172,145
"4980","2021-09-11","SUP","Sa",1.318,124
"4981","2021-09-11","DIE","T",1.2870625,224
"4982","2021-09-11","SUP","T",1.34432701421801,211
"4983","2021-09-11","DIE","V",1.23867073170732,82
"4984","2021-09-11","SUP","V",1.33352564102564,78
"4985","2021-09-11","DIE","St",1.20107795698925,372
"4986","2021-09-11","SUP","St",1.2846377245509,334
"4987","2021-09-11","DIE","K",1.21808904109589,146
"4988","2021-09-11","SUP","K",1.30150364963504,137
"4989","2021-09-11","DIE",NA,1.22668907942238,2216
"4990","2021-09-11","SUP",NA,1.30659722222222,1944
"4991","2021-09-12","DIE","W",1.2219802631579,152
"4992","2021-09-12","SUP","W",1.3026357615894,151
"4993","2021-09-12","DIE","N",1.21637588652483,564
"4994","2021-09-12","SUP","N",1.29714739229025,441
"4995","2021-09-12","DIE","B",1.20202362204724,127
"4996","2021-09-12","SUP","B",1.28871568627451,102
"4997","2021-09-12","DIE","O",1.21950721153846,416
"4998","2021-09-12","SUP","O",1.29819565217391,368
"4999","2021-09-12","DIE","Sa",1.22964705882353,136
"5000","2021-09-12","SUP","Sa",1.3050564516129,124
"5001","2021-09-12","DIE","T",1.28336681222707,229
"5002","2021-09-12","SUP","T",1.3382476635514,214
"5003","2021-09-12","DIE","V",1.22065853658537,82
"5004","2021-09-12","SUP","V",1.31351948051948,77
"5005","2021-09-12","DIE","St",1.19593565683646,373
"5006","2021-09-12","SUP","St",1.27986268656716,335
"5007","2021-09-12","DIE","K",1.21356756756757,148
"5008","2021-09-12","SUP","K",1.29155797101449,138
"5009","2021-09-12","DIE",NA,1.22077144140099,2227
"5010","2021-09-12","SUP",NA,1.2996241025641,1950
"5011","2021-09-13","DIE","W",1.20503496503497,143
"5012","2021-09-13","SUP","W",1.28664335664336,143
"5013","2021-09-13","DIE","N",1.21093097345133,565
"5014","2021-09-13","SUP","N",1.28888913525499,451
"5015","2021-09-13","DIE","B",1.20063565891473,129
"5016","2021-09-13","SUP","B",1.28277,100
"5017","2021-09-13","DIE","O",1.20962110311751,417
"5018","2021-09-13","SUP","O",1.28848941798942,378
"5019","2021-09-13","DIE","Sa",1.21402290076336,131
"5020","2021-09-13","SUP","Sa",1.28766666666667,120
"5021","2021-09-13","DIE","T",1.2766,230
"5022","2021-09-13","SUP","T",1.3300502283105,219
"5023","2021-09-13","DIE","V",1.20765789473684,76
"5024","2021-09-13","SUP","V",1.29573611111111,72
"5025","2021-09-13","DIE","St",1.1925095890411,365
"5026","2021-09-13","SUP","St",1.27432326283988,331
"5027","2021-09-13","DIE","K",1.20402054794521,146
"5028","2021-09-13","SUP","K",1.28435862068965,145
"5029","2021-09-13","DIE",NA,1.21311534968211,2202
"5030","2021-09-13","SUP",NA,1.29031750893313,1959
"5031","2021-09-14","DIE","W",1.21364084507042,142
"5032","2021-09-14","SUP","W",1.29652083333333,144
"5033","2021-09-14","DIE","N",1.2165975177305,564
"5034","2021-09-14","SUP","N",1.29363716814159,452
"5035","2021-09-14","DIE","B",1.20054621848739,119
"5036","2021-09-14","SUP","B",1.28423157894737,95
"5037","2021-09-14","DIE","O",1.20713861386139,404
"5038","2021-09-14","SUP","O",1.28858445040215,373
"5039","2021-09-14","DIE","Sa",1.22299259259259,135
"5040","2021-09-14","SUP","Sa",1.30079838709677,124
"5041","2021-09-14","DIE","T",1.28322935779817,218
"5042","2021-09-14","SUP","T",1.33524038461538,208
"5043","2021-09-14","DIE","V",1.22643421052632,76
"5044","2021-09-14","SUP","V",1.31052631578947,76
"5045","2021-09-14","DIE","St",1.19763072776281,371
"5046","2021-09-14","SUP","St",1.28246355685131,343
"5047","2021-09-14","DIE","K",1.20503623188406,138
"5048","2021-09-14","SUP","K",1.29502068965517,145
"5049","2021-09-14","DIE",NA,1.21722196585141,2167
"5050","2021-09-14","SUP",NA,1.29610153061224,1960
"5051","2021-09-15","DIE","W",1.20909090909091,143
"5052","2021-09-15","SUP","W",1.2892275862069,145
"5053","2021-09-15","DIE","N",1.21804099821747,561
"5054","2021-09-15","SUP","N",1.29155035128806,427
"5055","2021-09-15","DIE","B",1.20666666666667,129
"5056","2021-09-15","SUP","B",1.2863052631579,95
"5057","2021-09-15","DIE","O",1.21432178217822,404
"5058","2021-09-15","SUP","O",1.29049061662198,373
"5059","2021-09-15","DIE","Sa",1.22743356643357,143
"5060","2021-09-15","SUP","Sa",1.30230769230769,130
"5061","2021-09-15","DIE","T",1.27816216216216,222
"5062","2021-09-15","SUP","T",1.32869523809524,210
"5063","2021-09-15","DIE","V",1.23308333333333,84
"5064","2021-09-15","SUP","V",1.31791139240506,79
"5065","2021-09-15","DIE","St",1.20153225806452,372
"5066","2021-09-15","SUP","St",1.28247337278106,338
"5067","2021-09-15","DIE","K",1.21180689655172,145
"5068","2021-09-15","SUP","K",1.28678472222222,144
"5069","2021-09-15","DIE",NA,1.22015569677712,2203
"5070","2021-09-15","SUP",NA,1.29479443585781,1941
"5071","2021-09-16","DIE","W",1.22263398692811,153
"5072","2021-09-16","SUP","W",1.29441216216216,148
"5073","2021-09-16","DIE","N",1.22199463327371,559
"5074","2021-09-16","SUP","N",1.29271896955503,427
"5075","2021-09-16","DIE","B",1.20770454545455,132
"5076","2021-09-16","SUP","B",1.2869381443299,97
"5077","2021-09-16","DIE","O",1.21965441176471,408
"5078","2021-09-16","SUP","O",1.28958201058201,378
"5079","2021-09-16","DIE","Sa",1.22934057971014,138
"5080","2021-09-16","SUP","Sa",1.30485271317829,129
"5081","2021-09-16","DIE","T",1.27657272727273,220
"5082","2021-09-16","SUP","T",1.32673023255814,215
"5083","2021-09-16","DIE","V",1.23314285714286,77
"5084","2021-09-16","SUP","V",1.3057397260274,73
"5085","2021-09-16","DIE","St",1.20309756097561,369
"5086","2021-09-16","SUP","St",1.28301497005988,334
"5087","2021-09-16","DIE","K",1.20789436619718,142
"5088","2021-09-16","SUP","K",1.28440740740741,135
"5089","2021-09-16","DIE",NA,1.22297770700637,2198
"5090","2021-09-16","SUP",NA,1.29476911157025,1936
"5091","2021-09-17","DIE","W",1.22760544217687,147
"5092","2021-09-17","SUP","W",1.29826845637584,149
"5093","2021-09-17","DIE","N",1.22435971223022,556
"5094","2021-09-17","SUP","N",1.2903887587822,427
"5095","2021-09-17","DIE","B",1.21152380952381,126
"5096","2021-09-17","SUP","B",1.28577173913044,92
"5097","2021-09-17","DIE","O",1.22495566502463,406
"5098","2021-09-17","SUP","O",1.29018911917098,386
"5099","2021-09-17","DIE","Sa",1.23470714285714,140
"5100","2021-09-17","SUP","Sa",1.301824,125
"5101","2021-09-17","DIE","T",1.27664732142857,224
"5102","2021-09-17","SUP","T",1.32741891891892,222
"5103","2021-09-17","DIE","V",1.23123456790123,81
"5104","2021-09-17","SUP","V",1.30492957746479,71
"5105","2021-09-17","DIE","St",1.20919283746556,363
"5106","2021-09-17","SUP","St",1.28346706586826,334
"5107","2021-09-17","DIE","K",1.22027516778523,149
"5108","2021-09-17","SUP","K",1.28742142857143,140
"5109","2021-09-17","DIE",NA,1.22741879562044,2192
"5110","2021-09-17","SUP",NA,1.29482219938335,1946
"5111","2021-09-18","DIE","W",1.2340352112676,142
"5112","2021-09-18","SUP","W",1.31254304635762,151
"5113","2021-09-18","DIE","N",1.23237388193203,559
"5114","2021-09-18","SUP","N",1.30231786542923,431
"5115","2021-09-18","DIE","B",1.21537068965517,116
"5116","2021-09-18","SUP","B",1.29523157894737,95
"5117","2021-09-18","DIE","O",1.23632692307693,416
"5118","2021-09-18","SUP","O",1.30326493506494,385
"5119","2021-09-18","DIE","Sa",1.24432624113475,141
"5120","2021-09-18","SUP","Sa",1.317976,125
"5121","2021-09-18","DIE","T",1.28640952380952,210
"5122","2021-09-18","SUP","T",1.33855607476636,214
"5123","2021-09-18","DIE","V",1.2548875,80
"5124","2021-09-18","SUP","V",1.3419358974359,78
"5125","2021-09-18","DIE","St",1.21279224376731,361
"5126","2021-09-18","SUP","St",1.28478834355828,326
"5127","2021-09-18","DIE","K",1.2308698630137,146
"5128","2021-09-18","SUP","K",1.30535294117647,136
"5129","2021-09-18","DIE",NA,1.23580700138185,2171
"5130","2021-09-18","SUP",NA,1.30681865018032,1941
"5131","2021-09-19","DIE","W",1.23034437086093,151
"5132","2021-09-19","SUP","W",1.30000657894737,152
"5133","2021-09-19","DIE","N",1.22874021352314,562
"5134","2021-09-19","SUP","N",1.29743778801843,434
"5135","2021-09-19","DIE","B",1.21340336134454,119
"5136","2021-09-19","SUP","B",1.2901,100
"5137","2021-09-19","DIE","O",1.23170952380953,420
"5138","2021-09-19","SUP","O",1.29660869565217,391
"5139","2021-09-19","DIE","Sa",1.23786956521739,138
"5140","2021-09-19","SUP","Sa",1.309775,120
"5141","2021-09-19","DIE","T",1.28282959641256,223
"5142","2021-09-19","SUP","T",1.33473423423423,222
"5143","2021-09-19","DIE","V",1.24568292682927,82
"5144","2021-09-19","SUP","V",1.33353012048193,83
"5145","2021-09-19","DIE","St",1.20938586956522,368
"5146","2021-09-19","SUP","St",1.2794512195122,328
"5147","2021-09-19","DIE","K",1.22475342465753,146
"5148","2021-09-19","SUP","K",1.29257046979866,149
"5149","2021-09-19","DIE",NA,1.23176007243096,2209
"5150","2021-09-19","SUP",NA,1.30019858514401,1979
"5151","2021-09-20","DIE","W",1.2194149659864,147
"5152","2021-09-20","SUP","W",1.28572483221476,149
"5153","2021-09-20","DIE","N",1.22442206654992,571
"5154","2021-09-20","SUP","N",1.28942857142857,441
"5155","2021-09-20","DIE","B",1.2107731092437,119
"5156","2021-09-20","SUP","B",1.28528865979381,97
"5157","2021-09-20","DIE","O",1.22221951219512,410
"5158","2021-09-20","SUP","O",1.2866484375,384
"5159","2021-09-20","DIE","Sa",1.23080434782609,138
"5160","2021-09-20","SUP","Sa",1.299816,125
"5161","2021-09-20","DIE","T",1.27805309734513,226
"5162","2021-09-20","SUP","T",1.32950446428571,224
"5163","2021-09-20","DIE","V",1.22917283950617,81
"5164","2021-09-20","SUP","V",1.30393150684931,73
"5165","2021-09-20","DIE","St",1.20623641304348,368
"5166","2021-09-20","SUP","St",1.27410185185185,324
"5167","2021-09-20","DIE","K",1.21555333333333,150
"5168","2021-09-20","SUP","K",1.28238888888889,144
"5169","2021-09-20","DIE",NA,1.22537239819005,2210
"5170","2021-09-20","SUP",NA,1.29112850586435,1961
"5171","2021-09-21","DIE","W",1.22997297297297,148
"5172","2021-09-21","SUP","W",1.29323178807947,151
"5173","2021-09-21","DIE","N",1.23044890510949,548
"5174","2021-09-21","SUP","N",1.29722522522523,444
"5175","2021-09-21","DIE","B",1.21573015873016,126
"5176","2021-09-21","SUP","B",1.2865,94
"5177","2021-09-21","DIE","O",1.22947772277228,404
"5178","2021-09-21","SUP","O",1.294968,375
"5179","2021-09-21","DIE","Sa",1.23712592592593,135
"5180","2021-09-21","SUP","Sa",1.30572033898305,118
"5181","2021-09-21","DIE","T",1.28407476635514,214
"5182","2021-09-21","SUP","T",1.33444976076555,209
"5183","2021-09-21","DIE","V",1.25246835443038,79
"5184","2021-09-21","SUP","V",1.32332894736842,76
"5185","2021-09-21","DIE","St",1.21078512396694,363
"5186","2021-09-21","SUP","St",1.281273556231,329
"5187","2021-09-21","DIE","K",1.21613103448276,145
"5188","2021-09-21","SUP","K",1.2834964028777,139
"5189","2021-09-21","DIE",NA,1.231644773358,2162
"5190","2021-09-21","SUP",NA,1.29782067183463,1935
"5191","2021-09-22","DIE","W",1.23329139072848,151
"5192","2021-09-22","SUP","W",1.29187333333333,150
"5193","2021-09-22","DIE","N",1.23426937269373,542
"5194","2021-09-22","SUP","N",1.29818013856813,433
"5195","2021-09-22","DIE","B",1.21690625,128
"5196","2021-09-22","SUP","B",1.28922580645161,93
"5197","2021-09-22","DIE","O",1.23362469135803,405
"5198","2021-09-22","SUP","O",1.30012429378531,354
"5199","2021-09-22","DIE","Sa",1.23948905109489,137
"5200","2021-09-22","SUP","Sa",1.30604273504274,117
"5201","2021-09-22","DIE","T",1.28464651162791,215
"5202","2021-09-22","SUP","T",1.33346261682243,214
"5203","2021-09-22","DIE","V",1.25379746835443,79
"5204","2021-09-22","SUP","V",1.32497297297297,74
"5205","2021-09-22","DIE","St",1.21290053763441,372
"5206","2021-09-22","SUP","St",1.28343209876543,324
"5207","2021-09-22","DIE","K",1.22053103448276,145
"5208","2021-09-22","SUP","K",1.28708510638298,141
"5209","2021-09-22","DIE",NA,1.23450689972401,2174
"5210","2021-09-22","SUP",NA,1.29976947368421,1900
"5211","2021-09-23","DIE","W",1.23814743589744,156
"5212","2021-09-23","SUP","W",1.29633112582781,151
"5213","2021-09-23","DIE","N",1.23564954128441,545
"5214","2021-09-23","SUP","N",1.30154195011338,441
"5215","2021-09-23","DIE","B",1.21720967741936,124
"5216","2021-09-23","SUP","B",1.28963157894737,95
"5217","2021-09-23","DIE","O",1.23537837837838,407
"5218","2021-09-23","SUP","O",1.30551771117166,367
"5219","2021-09-23","DIE","Sa",1.2401338028169,142
"5220","2021-09-23","SUP","Sa",1.31242735042735,117
"5221","2021-09-23","DIE","T",1.29217889908257,218
"5222","2021-09-23","SUP","T",1.34025358851675,209
"5223","2021-09-23","DIE","V",1.25515189873418,79
"5224","2021-09-23","SUP","V",1.33288461538462,78
"5225","2021-09-23","DIE","St",1.2155218579235,366
"5226","2021-09-23","SUP","St",1.28781981981982,333
"5227","2021-09-23","DIE","K",1.21996598639456,147
"5228","2021-09-23","SUP","K",1.28419718309859,142
"5229","2021-09-23","DIE",NA,1.23694139194139,2184
"5230","2021-09-23","SUP",NA,1.30377547853078,1933
"5231","2021-09-24","DIE","W",1.24813513513514,148
"5232","2021-09-24","SUP","W",1.3047,150
"5233","2021-09-24","DIE","N",1.24087230215828,556
"5234","2021-09-24","SUP","N",1.30433485193622,439
"5235","2021-09-24","DIE","B",1.21990833333333,120
"5236","2021-09-24","SUP","B",1.29159782608696,92
"5237","2021-09-24","DIE","O",1.24285677749361,391
"5238","2021-09-24","SUP","O",1.31061095890411,365
"5239","2021-09-24","DIE","Sa",1.25421985815603,141
"5240","2021-09-24","SUP","Sa",1.32365891472868,129
"5241","2021-09-24","DIE","T",1.29504265402844,211
"5242","2021-09-24","SUP","T",1.33929047619048,210
"5243","2021-09-24","DIE","V",1.26481481481482,81
"5244","2021-09-24","SUP","V",1.33631578947368,76
"5245","2021-09-24","DIE","St",1.21967409470752,359
"5246","2021-09-24","SUP","St",1.2898868501529,327
"5247","2021-09-24","DIE","K",1.23108,150
"5248","2021-09-24","SUP","K",1.29140410958904,146
"5249","2021-09-24","DIE",NA,1.24342559109875,2157
"5250","2021-09-24","SUP",NA,1.30786401240951,1934
"5251","2021-09-25","DIE","W",1.26320945945946,148
"5252","2021-09-25","SUP","W",1.31328666666667,150
"5253","2021-09-25","DIE","N",1.24779599271403,549
"5254","2021-09-25","SUP","N",1.30980952380953,441
"5255","2021-09-25","DIE","B",1.22774590163934,122
"5256","2021-09-25","SUP","B",1.29755789473684,95
"5257","2021-09-25","DIE","O",1.254665,400
"5258","2021-09-25","SUP","O",1.32227393617021,376
"5259","2021-09-25","DIE","Sa",1.26538848920863,139
"5260","2021-09-25","SUP","Sa",1.33524603174603,126
"5261","2021-09-25","DIE","T",1.3017641509434,212
"5262","2021-09-25","SUP","T",1.34615458937198,207
"5263","2021-09-25","DIE","V",1.27184705882353,85
"5264","2021-09-25","SUP","V",1.33921917808219,73
"5265","2021-09-25","DIE","St",1.22869722222222,360
"5266","2021-09-25","SUP","St",1.29770516717325,329
"5267","2021-09-25","DIE","K",1.24016551724138,145
"5268","2021-09-25","SUP","K",1.30939007092199,141
"5269","2021-09-25","DIE",NA,1.25267175925926,2160
"5270","2021-09-25","SUP",NA,1.31645459236326,1938
"5271","2021-09-26","DIE","W",1.25472549019608,153
"5272","2021-09-26","SUP","W",1.30346794871795,156
"5273","2021-09-26","DIE","N",1.24346762589928,556
"5274","2021-09-26","SUP","N",1.30325055432373,451
"5275","2021-09-26","DIE","B",1.22752032520325,123
"5276","2021-09-26","SUP","B",1.29286597938144,97
"5277","2021-09-26","DIE","O",1.24618564356436,404
"5278","2021-09-26","SUP","O",1.31066666666667,363
"5279","2021-09-26","DIE","Sa",1.25534558823529,136
"5280","2021-09-26","SUP","Sa",1.3222868852459,122
"5281","2021-09-26","DIE","T",1.29461574074074,216
"5282","2021-09-26","SUP","T",1.34008962264151,212
"5283","2021-09-26","DIE","V",1.26203448275862,87
"5284","2021-09-26","SUP","V",1.32507317073171,82
"5285","2021-09-26","DIE","St",1.22515363128492,358
"5286","2021-09-26","SUP","St",1.29007207207207,333
"5287","2021-09-26","DIE","K",1.23154609929078,141
"5288","2021-09-26","SUP","K",1.2966170212766,141
"5289","2021-09-26","DIE",NA,1.24664167433303,2174
"5290","2021-09-26","SUP",NA,1.3075002554931,1957
"5291","2021-09-27","DIE","W",1.24583561643836,146
"5292","2021-09-27","SUP","W",1.29202702702703,148
"5293","2021-09-27","DIE","N",1.23885152057245,559
"5294","2021-09-27","SUP","N",1.29518930957684,449
"5295","2021-09-27","DIE","B",1.2263,120
"5296","2021-09-27","SUP","B",1.28646875,96
"5297","2021-09-27","DIE","O",1.23424257425743,404
"5298","2021-09-27","SUP","O",1.29574123989218,371
"5299","2021-09-27","DIE","Sa",1.239632,125
"5300","2021-09-27","SUP","Sa",1.30281355932203,118
"5301","2021-09-27","DIE","T",1.28835616438356,219
"5302","2021-09-27","SUP","T",1.32857547169811,212
"5303","2021-09-27","DIE","V",1.2535,82
"5304","2021-09-27","SUP","V",1.30953246753247,77
"5305","2021-09-27","DIE","St",1.22176438356165,365
"5306","2021-09-27","SUP","St",1.28425513196481,341
"5307","2021-09-27","DIE","K",1.22226573426574,143
"5308","2021-09-27","SUP","K",1.28744366197183,142
"5309","2021-09-27","DIE",NA,1.23939852057328,2163
"5310","2021-09-27","SUP",NA,1.29680296827021,1954
"5311","2021-09-28","DIE","W",1.24872916666667,144
"5312","2021-09-28","SUP","W",1.28984137931034,145
"5313","2021-09-28","DIE","N",1.24798710865562,543
"5314","2021-09-28","SUP","N",1.30334513274337,452
"5315","2021-09-28","DIE","B",1.23221551724138,116
"5316","2021-09-28","SUP","B",1.2938021978022,91
"5317","2021-09-28","DIE","O",1.24499750623441,401
"5318","2021-09-28","SUP","O",1.30672074468085,376
"5319","2021-09-28","DIE","Sa",1.25245864661654,133
"5320","2021-09-28","SUP","Sa",1.31260975609756,123
"5321","2021-09-28","DIE","T",1.30089523809524,210
"5322","2021-09-28","SUP","T",1.3394243902439,205
"5323","2021-09-28","DIE","V",1.27270886075949,79
"5324","2021-09-28","SUP","V",1.32357333333333,75
"5325","2021-09-28","DIE","St",1.23203611111111,360
"5326","2021-09-28","SUP","St",1.29250152905199,327
"5327","2021-09-28","DIE","K",1.23305714285714,140
"5328","2021-09-28","SUP","K",1.28910489510489,143
"5329","2021-09-28","DIE",NA,1.24935324553151,2126
"5330","2021-09-28","SUP",NA,1.30484925141972,1937
"5331","2021-09-29","DIE","W",1.2606875,144
"5332","2021-09-29","SUP","W",1.30295862068965,145
"5333","2021-09-29","DIE","N",1.25576111111111,540
"5334","2021-09-29","SUP","N",1.30794292237443,438
"5335","2021-09-29","DIE","B",1.23662931034483,116
"5336","2021-09-29","SUP","B",1.29433333333333,90
"5337","2021-09-29","DIE","O",1.25528325123153,406
"5338","2021-09-29","SUP","O",1.3119402173913,368
"5339","2021-09-29","DIE","Sa",1.2605390625,128
"5340","2021-09-29","SUP","Sa",1.32223387096774,124
"5341","2021-09-29","DIE","T",1.30729107981221,213
"5342","2021-09-29","SUP","T",1.34438349514563,206
"5343","2021-09-29","DIE","V",1.27605063291139,79
"5344","2021-09-29","SUP","V",1.33472602739726,73
"5345","2021-09-29","DIE","St",1.24024438202247,356
"5346","2021-09-29","SUP","St",1.29365830721003,319
"5347","2021-09-29","DIE","K",1.24947945205479,146
"5348","2021-09-29","SUP","K",1.30184105960265,151
